"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.589562263E1,5.209167480E-2,1.646575928E-2,1.216385513E1,1.216397782E1
2.590565963E1,4.251159668E-2,1.062789917E-2,1.188693100E1,1.188701177E1
2.591569563E1,3.667373657E-2,-5.987548828E-3,1.162063477E1,1.162069418E1
2.592573333E1,3.323089600E-2,-1.975891113E-2,1.135897888E1,1.135904468E1
2.593576933E1,3.353027344E-2,-3.697311401E-2,1.100436630E1,1.100447950E1
2.594580633E1,3.427871704E-2,-4.775070190E-2,1.061457687E1,1.061473963E1
2.595584233E1,4.430786133E-2,-4.969665527E-2,1.027717850E1,1.027739416E1
2.596587933E1,4.894821167E-2,-3.981719971E-2,9.886041870E0,9.886243230E0
2.597591533E1,5.478607178E-2,-4.311035156E-2,9.512718201E0,9.512973646E0
2.598595133E1,3.487747192E-2,-3.338058472E-2,9.206455078E0,9.206581657E0
2.599598833E1,2.559677124E-2,-2.799179077E-2,8.939560089E0,8.939640559E0
2.600602433E1,9.280700684E-3,-2.948867798E-2,8.645272064E0,8.645327338E0
2.601606133E1,1.377136230E-2,-1.990859985E-2,8.335865479E0,8.335900628E0
2.602609733E1,2.380050659E-2,-2.514770508E-2,7.993826752E0,7.993901739E0
2.603613433E1,1.901046753E-2,-3.502716064E-2,7.745044098E0,7.745146634E0
2.604617033E1,1.886077881E-2,-3.742218018E-2,7.525750122E0,7.525866797E0
2.605620733E1,1.706451416E-2,-4.969665527E-2,7.318580933E0,7.318769557E0
2.606624333E1,9.430389404E-3,-5.014572144E-2,7.150330811E0,7.150512865E0
2.607628033E1,5.688171387E-3,-5.224136353E-2,7.029232635E0,7.029429064E0
2.608631633E1,8.681945801E-3,-3.817062378E-2,6.926097107E0,6.926207729E0
2.609635333E1,2.484832764E-2,-4.041595459E-2,6.790179749E0,6.790345492E0
2.610638933E1,1.871109009E-2,-3.742218018E-2,6.728358307E0,6.728488391E0
2.611642633E1,1.407073975E-2,-2.514770508E-2,6.703809357E0,6.703871291E0
2.612646233E1,2.170486450E-2,-3.382965088E-2,6.680757294E0,6.680878203E0
2.613649933E1,2.724334717E-2,-3.517684937E-2,6.709497528E0,6.709645049E0
2.614653533E1,3.652404785E-2,-3.547622681E-2,6.782695313E0,6.782886426E0
2.615657233E1,3.951782227E-2,-4.475692749E-2,6.967111816E0,6.967367645E0
2.616660833E1,2.454895020E-2,-5.688171387E-2,7.195686493E0,7.195953188E0
2.617664533E1,1.616638184E-2,-5.792953491E-2,7.482939148E0,7.483180839E0
2.618668133E1,1.556762695E-2,-7.065307617E-2,7.744744720E0,7.745082633E0
2.619671833E1,1.631607056E-2,-7.394622803E-2,8.007897491E0,8.008255521E0
2.620675433E1,2.095642090E-2,-6.735992432E-2,8.277187500E0,8.277488112E0
2.621679133E1,3.098556519E-2,-7.439529419E-2,8.545279999E0,8.545660011E0
2.622682733E1,3.293151855E-2,-5.493576050E-2,8.854237518E0,8.854469180E0
2.623686433E1,2.948867798E-2,-4.610412598E-2,9.180109863E0,9.180272996E0
2.624690033E1,3.397933960E-2,-3.712280273E-2,9.494456177E0,9.494589554E0
2.625693733E1,2.679428101E-2,-1.631607056E-2,9.843829651E0,9.843879639E0
2.626697333E1,3.802093506E-2,-2.484832764E-2,1.019814285E1,1.019824400E1
2.627701033E1,4.535568237E-2,-3.906875610E-2,1.051757858E1,1.051774894E1
2.628704633E1,3.652404785E-2,-2.948867798E-2,1.087054459E1,1.087064594E1
2.629708333E1,4.221221924E-2,-2.589614868E-2,1.120914047E1,1.120924987E1
2.630711933E1,5.269042969E-2,-1.930984497E-2,1.147528702E1,1.147542423E1
2.631715633E1,5.987548828E-2,-1.586700439E-2,1.176598251E1,1.176614556E1
2.632719233E1,4.580474854E-2,4.340972900E-3,1.207523941E1,1.207532707E1
2.633722833E1,4.790039063E-2,1.257385254E-2,1.237147339E1,1.237157251E1
2.634726533E1,3.742218018E-2,2.110610962E-2,1.263806900E1,1.263814203E1
2.635730133E1,3.547622681E-2,3.637435913E-2,1.284913010E1,1.284923056E1
2.636733833E1,4.191284180E-2,3.652404785E-2,1.296468979E1,1.296480898E1
2.637737433E1,5.388793945E-2,4.805007935E-2,1.304836578E1,1.304856553E1
2.638741133E1,7.200027466E-2,4.266128540E-2,1.306962158E1,1.306988953E1
2.639744733E1,7.903564453E-2,4.176315308E-2,1.309866119E1,1.309896621E1
2.640748433E1,7.783813477E-2,3.382965088E-2,1.313832870E1,1.313860283E1
2.641752033E1,8.472381592E-2,2.185455322E-2,1.311123505E1,1.311152700E1
2.642755733E1,9.131011963E-2,3.712280273E-2,1.301064423E1,1.301101759E1
2.643759333E1,7.918533325E-2,5.867797852E-2,1.294597870E1,1.294635385E1
2.644763033E1,6.092330933E-2,5.403762817E-2,1.284673508E1,1.284699318E1
2.645766633E1,6.242019653E-2,5.763015747E-2,1.269195694E1,1.269224127E1
2.646770333E1,7.200027466E-2,6.586303711E-2,1.248074615E1,1.248112762E1
2.647773933E1,6.451583862E-2,5.179229736E-2,1.225845840E1,1.225873759E1
2.648777633E1,5.613327026E-2,4.355941772E-2,1.205847427E1,1.205868360E1
2.649781233E1,4.834945679E-2,3.772155762E-2,1.184831131E1,1.184847001E1
2.650784933E1,3.906875610E-2,4.011657715E-2,1.158156601E1,1.158170138E1
2.651788533E1,2.829116821E-2,1.496887207E-2,1.131347351E1,1.131351879E1
2.652792233E1,2.918930054E-2,7.484436035E-3,1.097323105E1,1.097327242E1
2.653795833E1,3.667373657E-2,8.981323242E-4,1.058179504E1,1.058185863E1
2.654799533E1,5.254074097E-2,-1.377136230E-2,1.017269577E1,1.017284077E1
2.655803133E1,4.894821167E-2,-1.451980591E-2,9.836345215E0,9.836477720E0
2.656806833E1,4.146377563E-2,-2.694396973E-2,9.526190186E0,9.526318527E0
2.657810433E1,3.817062378E-2,-4.460723877E-2,9.179810486E0,9.179998222E0
2.658814133E1,2.918930054E-2,-5.538482666E-2,8.873996429E0,8.874217268E0
2.659817733E1,2.799179077E-2,-7.050338745E-2,8.599916382E0,8.600250929E0
2.660821433E1,1.871109009E-2,-9.011260986E-2,8.355474701E0,8.355981562E0
2.661825033E1,1.422042847E-2,-8.457412720E-2,8.083639984E0,8.084094903E0
2.662828733E1,1.287322998E-2,-8.502319336E-2,7.818391571E0,7.818864459E0
2.663832333E1,1.017883301E-2,-9.235794067E-2,7.605085144E0,7.605652743E0
2.664836033E1,1.631607056E-2,-1.013392639E-1,7.380851440E0,7.381565135E0
2.665839633E1,1.541793823E-2,-9.475296021E-2,7.197183380E0,7.197823591E0
2.666843333E1,1.466949463E-2,-8.996292114E-2,7.030430145E0,7.031021018E0
2.667846933E1,1.347198486E-2,-9.654922485E-2,6.921456757E0,6.922143229E0
2.668850633E1,1.077758789E-2,-8.577163696E-2,6.842271423E0,6.842817487E0
2.669854233E1,3.068618774E-2,-8.427474976E-2,6.754553833E0,6.755149248E0
2.670857933E1,2.110610962E-2,-7.843688965E-2,6.706204376E0,6.706696277E0
2.671861533E1,2.874023438E-2,-5.957611084E-2,6.715634766E0,6.715960514E0
2.672865233E1,2.918930054E-2,-6.077362061E-2,6.778653717E0,6.778988985E0
2.673868833E1,2.589614868E-2,-7.005432129E-2,6.875951385E0,6.876357006E0
2.674872533E1,2.829116821E-2,-7.858657837E-2,7.044949951E0,7.045445057E0
2.675876133E1,2.814147949E-2,-6.077362061E-2,7.242089996E0,7.242399664E0
2.676879833E1,1.945953369E-2,-5.478607178E-2,7.464228058E0,7.464454480E0
2.677883433E1,2.724334717E-2,-3.817062378E-2,7.719447327E0,7.719589771E0
2.678887133E1,2.185455322E-2,-3.847000122E-2,7.965385895E0,7.965508773E0
2.679890733E1,1.736389160E-2,-3.053649902E-2,8.271199951E0,8.271274546E0
2.680894433E1,1.137634277E-2,-2.275268555E-2,8.578810272E0,8.578847987E0
2.681898033E1,2.589614868E-2,-2.020797729E-2,8.843160553E0,8.843221559E0
2.682901733E1,3.667373657E-2,-2.619552612E-2,9.161847839E0,9.161958688E0
2.683905333E1,3.547622681E-2,-1.002914429E-2,9.507628784E0,9.507700261E0
2.684909033E1,4.056564331E-2,-5.688171387E-3,9.868079224E0,9.868164241E0
2.685912633E1,2.888992310E-2,-7.783813477E-3,1.024275009E1,1.024279379E1
2.686916333E1,3.652404785E-2,-3.143463135E-3,1.055559952E1,1.055566318E1
2.687919933E1,4.326004028E-2,-5.987548828E-3,1.084270248E1,1.084279044E1
2.688923633E1,5.373825073E-2,-4.939727783E-3,1.115076187E1,1.115089245E1
2.689927233E1,5.673202515E-2,1.257385254E-2,1.146720383E1,1.146735106E1
2.690930933E1,5.298980713E-2,1.676513672E-2,1.177661041E1,1.177674156E1
2.691934508E1,4.311035156E-2,2.095642090E-2,1.207778412E1,1.207787924E1
2.692938208E1,4.296066284E-2,3.173400879E-2,1.238704102E1,1.238715616E1
2.693941808E1,4.520599365E-2,2.469863892E-2,1.261606476E1,1.261616993E1
2.694945508E1,3.188369751E-2,2.035766602E-2,1.284763321E1,1.284768890E1
2.695949108E1,4.445755005E-2,2.589614868E-2,1.299298096E1,1.299308282E1
2.696952808E1,4.760101318E-2,2.365081787E-2,1.310869034E1,1.310879810E1
2.697956408E1,5.328918457E-2,1.616638184E-2,1.314940567E1,1.314952359E1
2.698960108E1,7.484436035E-2,2.020797729E-2,1.311003754E1,1.311026675E1
2.699963708E1,7.694000244E-2,1.646575928E-2,1.307351349E1,1.307375026E1
2.700967408E1,6.810836792E-2,7.933502197E-3,1.306767563E1,1.306785553E1
2.701971008E1,6.840774536E-2,2.095642090E-3,1.302516403E1,1.302534384E1
2.702974708E1,7.140151978E-2,7.185058594E-3,1.294268555E1,1.294288449E1
2.703978308E1,7.200027466E-2,1.122665405E-2,1.279539185E1,1.279559934E1
2.704982008E1,7.484436035E-2,2.544708252E-2,1.265243912E1,1.265268607E1
2.705985608E1,6.795867920E-2,1.781295776E-2,1.246158600E1,1.246178403E1
2.706989308E1,5.912704468E-2,1.152603149E-2,1.227073288E1,1.227088075E1
2.707992908E1,4.999603271E-2,-2.993774414E-4,1.206461151E1,1.206471511E1
2.708996608E1,4.251159668E-2,-1.496887207E-4,1.183977905E1,1.183985537E1
2.710000208E1,4.805007935E-2,-5.538482666E-3,1.154923325E1,1.154933453E1
2.711003908E1,4.640350342E-2,4.939727783E-3,1.122246277E1,1.122255979E1
2.712007508E1,4.296066284E-2,4.340972900E-3,1.088985443E1,1.088994004E1
2.713011208E1,3.876937866E-2,4.640350342E-3,1.054302567E1,1.054309797E1
2.714014808E1,4.520599365E-2,1.511856079E-2,1.017973114E1,1.017984274E1
2.715018508E1,4.790039063E-2,2.993774414E-3,9.777816925E0,9.777934712E0
2.716022108E1,3.996688843E-2,1.047821045E-3,9.432934113E0,9.433018839E0
2.717025808E1,4.086502075E-2,-4.490661621E-4,9.137747955E0,9.137839342E0
2.718029408E1,3.607498169E-2,-6.286926270E-3,8.851543121E0,8.851618867E0
2.719033108E1,2.484832764E-2,-1.960922241E-2,8.596323853E0,8.596382131E0
2.720036708E1,1.437011719E-2,-3.457809448E-2,8.337661743E0,8.337745828E0
2.721040408E1,1.631607056E-2,-5.463638306E-2,8.074508972E0,8.074710304E0
2.722044008E1,1.556762695E-2,-6.122268677E-2,7.793992310E0,7.794248308E0
2.723047708E1,1.751358032E-2,-5.987548828E-2,7.560178528E0,7.560435912E0
2.724051308E1,1.451980591E-2,-6.062393188E-2,7.382947083E0,7.383210258E0
2.725055008E1,9.580078125E-3,-6.421646118E-2,7.223229218E0,7.223521015E0
2.726058608E1,5.987548828E-3,-7.005432129E-2,7.078330536E0,7.078679724E0
2.727062308E1,9.879455566E-3,-6.870712280E-2,6.936275940E0,6.936623255E0
2.728065908E1,1.571731567E-2,-7.589218140E-2,6.860832825E0,6.861270561E0
2.729069608E1,2.050735474E-2,-7.559280396E-2,6.822811890E0,6.823261457E0
2.730073208E1,1.975891113E-2,-8.562194824E-2,6.762187958E0,6.762758868E0
2.731076908E1,1.945953369E-2,-8.771759033E-2,6.784491577E0,6.785086515E0
2.732080508E1,2.559677124E-2,-8.786727905E-2,6.853797455E0,6.854408465E0
2.733084208E1,2.514770508E-2,-8.442443848E-2,6.931635590E0,6.932195312E0
2.734087808E1,3.158432007E-2,-8.592132568E-2,7.059769135E0,7.060362616E0
2.735091508E1,2.784210205E-2,-8.247848511E-2,7.260052643E0,7.260574513E0
2.736095108E1,2.185455322E-2,-7.394622803E-2,7.494614868E0,7.495011520E0
2.737098808E1,2.350112915E-2,-7.379653931E-2,7.769293671E0,7.769679683E0
2.738102408E1,1.691482544E-2,-5.852828979E-2,8.041727142E0,8.041957915E0
2.739106108E1,1.706451416E-2,-3.981719971E-2,8.310568085E0,8.310680989E0
2.740109708E1,2.784210205E-2,-4.296066284E-2,8.596922607E0,8.597075033E0
2.741113408E1,2.095642090E-2,-3.861968994E-2,8.928483124E0,8.928591241E0
2.742117008E1,2.454895020E-2,-3.817062378E-2,9.221573639E0,9.221685314E0
2.743120708E1,3.532653809E-2,-2.888992310E-2,9.562863922E0,9.562972811E0
2.744124308E1,4.101470947E-2,-2.529739380E-2,9.880503387E0,9.880620899E0
2.745128008E1,5.149291992E-2,-1.616638184E-2,1.018422180E1,1.018436481E1
2.746131608E1,4.924758911E-2,-2.095642090E-3,1.049422714E1,1.049434291E1
2.747135308E1,4.834945679E-2,8.981323242E-3,1.081830322E1,1.081841499E1
2.748139008E1,5.209167480E-2,1.975891113E-2,1.116992203E1,1.117006097E1
2.749142608E1,4.625381470E-2,1.826202393E-2,1.148307083E1,1.148317851E1
2.750146308E1,4.565505981E-2,3.038681030E-2,1.180295563E1,1.180308304E1
2.751149908E1,5.239105225E-2,3.996688843E-2,1.208407104E1,1.208425071E1
2.752153608E1,4.924758911E-2,4.760101318E-2,1.236967712E1,1.236986675E1
2.753157208E1,4.011657715E-2,4.700225830E-2,1.263372803E1,1.263387915E1
2.754160908E1,4.101470947E-2,4.730163574E-2,1.284493881E1,1.284509139E1
2.755164508E1,4.206253052E-2,2.634521484E-2,1.297397049E1,1.297406542E1
2.756168208E1,5.104385376E-2,4.445755005E-2,1.303100189E1,1.303117770E1
2.757171808E1,6.436614990E-2,4.580474854E-2,1.309117676E1,1.309141513E1
2.758175508E1,6.436614990E-2,4.191284180E-2,1.311572571E1,1.311595062E1
2.759179108E1,6.256988525E-2,4.535568237E-2,1.310689407E1,1.310712190E1
2.760182808E1,7.080276489E-2,5.807922363E-2,1.305659866E1,1.305691981E1
2.761186408E1,6.855743408E-2,6.017486572E-2,1.298280212E1,1.298312259E1
2.762190108E1,7.694000244E-2,4.595443726E-2,1.288505539E1,1.288536705E1
2.763193708E1,8.068222046E-2,2.514770508E-2,1.276605286E1,1.276633258E1
2.764197408E1,6.706054688E-2,3.008743286E-2,1.261726227E1,1.261747635E1
2.765201008E1,6.122268677E-2,2.814147949E-2,1.245440094E1,1.245458321E1
2.766204708E1,5.478607178E-2,2.035766602E-2,1.225022552E1,1.225036495E1
2.767208308E1,6.002517700E-2,-8.981323242E-4,1.199979630E1,1.199994646E1
2.768212008E1,5.553451538E-2,-1.556762695E-2,1.176403656E1,1.176417794E1
2.769215608E1,4.191284180E-2,-4.790039062E-3,1.151480484E1,1.151488212E1
2.770219308E1,3.218307495E-2,-1.496887207E-3,1.121003860E1,1.121008490E1
2.771223008E1,4.176315308E-2,-1.047821045E-2,1.086904770E1,1.086913298E1
2.772226608E1,4.385879517E-2,-1.511856079E-2,1.049033524E1,1.049043781E1
2.773230308E1,4.700225830E-2,-2.290237427E-2,1.014575180E1,1.014588652E1
2.774233908E1,4.745132446E-2,-3.442840576E-2,9.796378326E0,9.796553744E0
2.775237608E1,4.415817261E-2,-4.056564331E-2,9.441316681E0,9.441507093E0
2.776241208E1,3.951782227E-2,-4.819976807E-2,9.122330017E0,9.122542947E0
2.777244908E1,2.574645996E-2,-5.433700562E-2,8.860524445E0,8.860728459E0
2.778248508E1,2.993774414E-2,-4.385879517E-2,8.529412994E0,8.529578295E0
2.779252208E1,2.829116821E-2,-4.999603271E-2,8.259823608E0,8.260023368E0
2.780255808E1,2.035766602E-2,-4.625381470E-2,8.034242706E0,8.034401640E0
2.781259508E1,1.152603149E-2,-6.227050781E-2,7.823480988E0,7.823737293E0
2.782263108E1,7.185058594E-3,-5.463638306E-2,7.610623627E0,7.610823132E0
2.783266808E1,4.340972900E-3,-5.897735596E-2,7.418273621E0,7.418509330E0
2.784270408E1,1.242416382E-2,-5.373825073E-2,7.242988129E0,7.243198133E0
2.785274108E1,1.496887207E-2,-5.643264771E-2,7.087760925E0,7.088001386E0
2.786277708E1,7.185058594E-3,-6.002517700E-2,6.967261505E0,6.967523773E0
2.787281408E1,1.706451416E-2,-5.343887329E-2,6.864125977E0,6.864355202E0
2.788285008E1,2.230361938E-2,-6.436614990E-2,6.830296326E0,6.830636014E0
2.789288708E1,1.975891113E-2,-5.777984619E-2,6.808292084E0,6.808565930E0
2.790292308E1,2.200424194E-2,-6.032455444E-2,6.798712006E0,6.799015236E0
2.791296008E1,2.320175171E-2,-5.658233643E-2,6.863676910E0,6.863949345E0
2.792299708E1,2.978805542E-2,-4.355941772E-2,6.969357147E0,6.969556930E0
2.793303308E1,2.035766602E-2,-4.311035156E-2,7.137008514E0,7.137167749E0
2.794307008E1,2.140548706E-2,-3.532653809E-2,7.320526886E0,7.320643418E0
2.795310608E1,2.844085693E-2,-3.577560425E-2,7.517517242E0,7.517656168E0
2.796314308E1,2.185455322E-2,-2.589614868E-2,7.775131531E0,7.775205370E0
2.797317908E1,2.888992310E-2,-3.188369751E-2,8.026009827E0,8.026125151E0
2.798321608E1,2.050735474E-2,-4.355941772E-2,8.321944427E0,8.322083695E0
2.799325208E1,1.197509766E-2,-4.625381470E-2,8.644523621E0,8.644655658E0
2.800328908E1,2.529739380E-2,-3.188369751E-2,8.958121490E0,8.958213950E0
2.801332508E1,2.948867798E-2,-3.263214111E-2,9.248667297E0,9.248771876E0
2.802336208E1,3.727249146E-2,-3.861968994E-2,9.553732910E0,9.553883673E0
2.803339808E1,4.475692749E-2,-3.263214111E-2,9.891280975E0,9.891436062E0
2.804343508E1,4.745132446E-2,-2.335144043E-2,1.020248383E1,1.020262090E1
2.805347108E1,4.206253052E-2,-2.439926147E-2,1.055155792E1,1.055166997E1
2.806350808E1,4.685256958E-2,-2.709365845E-2,1.086635330E1,1.086648809E1
2.807354508E1,5.912704468E-2,-6.735992432E-3,1.116947296E1,1.116963149E1
2.808358108E1,6.062393188E-2,-5.987548828E-4,1.148322052E1,1.148338056E1
2.809361808E1,5.852828979E-2,-1.167572021E-2,1.178828613E1,1.178843721E1
2.810365408E1,4.715194702E-2,-1.137634277E-2,1.209529770E1,1.209539496E1
2.811369108E1,3.338058472E-2,-1.526824951E-2,1.240500366E1,1.240505797E1
2.812372708E1,4.101470947E-2,-7.783813477E-3,1.261561569E1,1.261568476E1
2.813376408E1,4.595443726E-2,-5.688171387E-3,1.279643967E1,1.279652345E1
2.814380008E1,5.104385376E-2,1.212478638E-2,1.297082703E1,1.297093313E1
2.815383708E1,4.849914551E-2,1.886077881E-2,1.307575882E1,1.307586237E1
2.816387308E1,4.640350342E-2,4.146377563E-2,1.313623306E1,1.313638046E1
2.817391008E1,5.718109131E-2,4.071533203E-2,1.314386719E1,1.314405463E1
2.818394608E1,6.601272583E-2,4.999603271E-2,1.310240341E1,1.310266509E1
2.819398308E1,7.424560547E-2,5.583389282E-2,1.302172119E1,1.302205255E1
2.820402008E1,7.035369873E-2,5.613327026E-2,1.294313461E1,1.294344754E1
2.821405608E1,7.244934082E-2,4.041595459E-2,1.284074753E1,1.284101551E1
2.822409308E1,6.765930176E-2,4.565505981E-2,1.274853928E1,1.274880056E1
2.823412908E1,6.646179199E-2,2.544708252E-2,1.259480896E1,1.259501002E1
2.824416608E1,6.256988525E-2,3.397933960E-2,1.239138199E1,1.239158655E1
2.825420208E1,5.927673340E-2,3.143463135E-2,1.223271194E1,1.223289595E1
2.826423908E1,4.924758911E-2,3.338058472E-2,1.201371735E1,1.201386466E1
2.827427508E1,4.071533203E-2,3.547622681E-2,1.175071426E1,1.175083835E1
2.828431208E1,4.326004028E-2,3.487747192E-2,1.145537842E1,1.145551320E1
2.829434808E1,5.059478760E-2,2.050735474E-2,1.111917755E1,1.111931157E1
2.830438508E1,5.014572144E-2,1.002914429E-2,1.079540085E1,1.079552197E1
2.831442108E1,4.520599365E-2,1.796264648E-3,1.043315414E1,1.043325224E1
2.832445808E1,3.667373657E-2,-1.167572021E-2,1.009979736E1,1.009987070E1
2.833449508E1,3.532653809E-2,-1.182540894E-2,9.750274200E0,9.750345368E0
2.834453108E1,3.861968994E-2,-2.724334717E-2,9.437724152E0,9.437842489E0
2.835456808E1,3.966751099E-2,-3.338058472E-2,9.091943207E0,9.092091016E0
2.836460408E1,3.427871704E-2,-4.460723877E-2,8.798852692E0,8.799032533E0
2.837464108E1,3.382965088E-2,-5.478607178E-2,8.539891205E0,8.540133942E0
2.838467708E1,2.215393066E-2,-5.822891235E-2,8.292904816E0,8.293138832E0
2.839471408E1,1.556762695E-2,-6.750961304E-2,8.030799866E0,8.031098703E0
2.840475008E1,1.257385254E-2,-7.379653931E-2,7.790699158E0,7.791058811E0
2.841478708E1,1.496887207E-2,-7.634124756E-2,7.584128723E0,7.584527707E0
2.842482308E1,1.347198486E-2,-7.649093628E-2,7.403454437E0,7.403861828E0
2.843486008E1,7.185058594E-3,-9.101074219E-2,7.245083771E0,7.245658937E0
2.844489708E1,1.032852173E-2,-1.107696533E-1,7.126829681E0,7.127697938E0
2.845493308E1,8.681945801E-3,-1.130149841E-1,7.023843842E0,7.024758364E0
2.846497008E1,1.257385254E-2,-1.137634277E-1,6.931934967E0,6.932879821E0
2.847500608E1,2.245330811E-2,-1.025367737E-1,6.878346405E0,6.879147273E0
2.848504308E1,3.008743286E-2,-9.864486694E-2,6.855893097E0,6.856668741E0
2.849507908E1,2.739303589E-2,-9.999206543E-2,6.873406677E0,6.874188544E0
2.850511608E1,1.811233521E-2,-9.999206543E-2,6.957082672E0,6.957824788E0
2.851515208E1,1.511856079E-2,-8.397537231E-2,7.049440613E0,7.049956978E0
2.852518908E1,3.203338623E-2,-7.334747314E-2,7.165449371E0,7.165896363E0
2.853522508E1,3.233276367E-2,-5.658233643E-2,7.343129883E0,7.343419057E0
2.854526208E1,2.095642090E-2,-4.909790039E-2,7.560627594E0,7.560816053E0
2.855529908E1,1.242416382E-2,-4.191284180E-2,7.809559937E0,7.809682289E0
2.856533508E1,1.541793823E-2,-3.323089600E-2,8.100405121E0,8.100487956E0
2.857537208E1,2.484832764E-2,-3.472778320E-2,8.386460266E0,8.386568980E0
2.858540808E1,2.948867798E-2,-2.978805542E-2,8.662935333E0,8.663036737E0
2.859544508E1,2.888992310E-2,-2.230361938E-2,8.969946899E0,8.970021151E0
2.860548108E1,3.173400879E-2,-1.017883301E-2,9.263486481E0,9.263546429E0
2.861551808E1,3.502716064E-2,1.302291870E-2,9.593250732E0,9.593323518E0
2.862555408E1,3.278182983E-2,3.143463135E-2,9.927805023E0,9.927908912E0
2.863559108E1,3.502716064E-2,4.131408691E-2,1.022059616E1,1.022073968E1
2.864562808E1,5.373825073E-2,3.457809448E-2,1.050051407E1,1.050070851E1
2.865566408E1,5.298980713E-2,4.670288086E-2,1.079480209E1,1.079503318E1
2.866570108E1,6.316864014E-2,5.313949585E-2,1.112456635E1,1.112487260E1
2.867573708E1,4.894821167E-2,3.847000122E-2,1.147229324E1,1.147246217E1
2.868577408E1,4.969665527E-2,3.158432007E-2,1.181298477E1,1.181313153E1
2.869581008E1,5.239105225E-2,1.661544800E-2,1.207089844E1,1.207102357E1
2.870584708E1,5.763015747E-2,1.721420288E-2,1.236847961E1,1.236862585E1
2.871588308E1,5.194198608E-2,1.916015625E-2,1.260693375E1,1.260705531E1
2.872592008E1,4.730163574E-2,1.706451416E-2,1.279853531E1,1.279863409E1
2.873595608E1,3.966751099E-2,2.814147949E-2,1.296558792E1,1.296567914E1
2.874599308E1,4.819976807E-2,4.326004028E-2,1.305749680E1,1.305765742E1
2.875603008E1,5.239105225E-2,4.176315308E-2,1.309222458E1,1.309239601E1
2.876606608E1,6.406677246E-2,4.086502075E-2,1.308384201E1,1.308406268E1
2.877610308E1,5.628295898E-2,3.532653809E-2,1.307530975E1,1.307547861E1
2.878613908E1,5.613327026E-2,1.990859985E-2,1.306602905E1,1.306616480E1
2.879617608E1,6.406677246E-2,1.661544800E-2,1.301139267E1,1.301156101E1
2.880621208E1,7.334747314E-2,1.631607056E-2,1.287697220E1,1.287719143E1
2.881624908E1,7.364685059E-2,1.092727661E-2,1.272234375E1,1.272256160E1
2.882628508E1,6.601272583E-2,1.182540894E-2,1.259929962E1,1.259947810E1
